text,category,emotion
 Kola gaandla iruken movane kollama vidumaaten .....,Positive ,joy
 Adei ** trailer ku ethukuda Advertisement??,Negative ,anger
 Eppadi neraya neraya neraya neraya.... Thala acting Vera level.... 🤩🤩🤩,Positive ,love
 400 k likes 5m views masssss,Positive ,love
 ending la  rajini dance patha sirippu tha varuthu,Positive ,surprise
 Are you virgin k alaavaa koii line samajh nhi aayi lekin ...story Bollywood movie pink jaisi h,Positive ,surprise
 release date please ... trailer super,Positive ,joy
 Pongalukku sweet conform yes ....waiting laya veriyavudha va Thalaiva.   .... Vijay sedhupathi ultimate ................,Positive ,love
 That dialogue for fans Vijay or Ajith Oruthar Mela Nenga viswasam katradhukaga innoruthara yen asinga paduthringa,Positive ,love
 Super star Rajni Sir super style awesome,Positive ,joy
 enna da pomba padam mari iruku,Mixed_feelings ,neutral
 Telugu trailer edhi ra Karthik bandoda ??,unknown_state ,neutral
 Vera leval thala nee marana mass,Mixed_feelings ,love
 Thala fans like ka adichi thookunga,Positive ,love
 Yow ...indha alaluku vaisu agave illa ya da apudiye irukaru....,Positive ,joy
" what a stupid movie, you saying kadaram kondan, a Malaysian movie documentary, but Im seeing actions........ disgusting.....",Positive ,surprise
 Agr akshay hero nhi to film me mja nhi ayga,not-Tamil ,neutral
 LOVE YOU KARTHI ANNAA... UMMMAA......Therikka vidrom..🤘🤘🤘,Positive ,love
 Commercial ok arasiyaluma!! Unga mass max to max 12 C ...,Positive ,love
 Ommaaalaaaa...  Ena Trailer da yebbaaaa... Vera Vera Vera Level.. Kola Asurathanam...   Blockbuster for Sure...   #Asuran #AsuranTrailer,Positive ,love
 Avara control panna mudiyathu... en na Avar Thala,Positive ,love
 Thala acting vera level nu solravanga like panunga,Positive ,love
 Thala irukkum bothu vaal aadakudaathu da,Positive ,love
 Trailor dialog Goosebumps  வேற லெவல்,Positive ,love
 1:41 VILLINOUS SMILE VIJAYSETHUPAHY MARANA GETHU,Positive ,joy
" Trailer nalla dhan iruku, theva illama en #BIGIL kooda clash-u.",Positive ,joy
 Ennada nerkonda parvai mathiri iruku bgm agree,Negative ,sadness
 bro best 4k tv 43  inch la entha tv vankalam bro,Positive ,love
 Ipdi neraiya neraiya neraiya views venummmm,Positive ,love
 Switzerland FDFS      P E T T A  P O N G A L,unknown_state ,neutral
 Vadivela nadikka vachirukkalam nalla odum,Positive ,disgust
 Eeee  bigil trailer verithanam 19m like,Positive ,love
 Karthi awaken.. Suriya is a fool..,unknown_state ,neutral
 Marana Mass ...Karthi Nammode Annante Annan,Negative ,love
 Thalaivar power theriyama pesitrukaanga.. oru vaarathuku apram avanga nelamaya nenacha pavama iruku.. Tha Chinna pasangalaaa,Mixed_feelings ,love
 Rajni kant ka aur super duper flop film hogi ye.,not-Tamil ,joy
 Inimey paruda youtupe trending 1 vandheuchu ela,Positive ,love
 Kya ye movie hindi m aayegi...,not-Tamil ,neutral
 1:57 semaa thala nalle dha edhala sollamudium thagidi avaruku mattudha eruku,Positive ,joy
 Mavamey kollama vidamate... ipo sweet sapaporom,Positive ,love
 Kole gandle irke mavane  Kollame vidamate🤓,unknown_state ,neutral
 Andha 39k vum endha lusuk***** nu elarukum nalla theriyum,Negative ,joy
 Padam mokka ya irukka poguthu nu thonuthu...,Mixed_feelings ,disgust
 thararamana sambavam paarkka marana waiting thalaiva,Positive ,love
 Today night kulla 10 Million views varum AGREE?,Positive ,love
 Niraiya Niraiya kevalama iruku intha dialogue.,Negative ,disgust
 Anyone after sangatamihan flop like her,Negative ,joy
 Innum neraya neraya neraya neraya likes venum,Positive ,joy
 Ommala  Unmailaye nenga asuran tha,Positive ,joy
 Semma stylish thalaivar vera level..... Thalaivar eppavume massssssssssssssss....,Positive ,love
 it's look like power rangers SPD,Negative ,joy
 Thala veera11 sema mass therikka vedalam aa....,Positive ,love
 Apadilam nadakadhu nadakum kudadhu.... Thala takar doi,Positive ,love
 Oruthar mela viswasam katurathunala.... En inoruthara aasinga paduthuringa #thala,Mixed_feelings ,neutral
 Thala pola varuma  Thala eppavume mass Vera level,Positive ,love
 THALA with Yuvan Shankar raja marana masss bgm therikkuthu...... ......,Positive ,love
 Any anil fans vanthu kai adichittu dislike pannitu ponga,Negative ,love
 enna pa views a varla appo idhuku munadi ellam recordum fake a,Positive ,surprise
 Nenka irukura varaikum unkala yarum asaika mudiyathu thalaiva,Positive ,love
 Hindi me relise kare sir ji,not-Tamil ,neutral
 1:37 adiyaa adhuu ....... Thala is vera lvl   antha scene pudichavanga like pannunga,Positive ,joy
 super 1 .38 ..sc seen #TEMPLETEAM,Positive ,joy
 Saare trailer ma akshay kumar ne maar khayi ha,not-Tamil ,neutral
 Ye kola gandla irukkenda vegama release pannungadaaaaaaaa.........all credits goes to karthik subbraj...he knows how to  use style mannan...,Positive ,surprise
 I think Chiyaan is back...,Negative ,disgust
 Woww Rajini garu  Rajiji fans hit like,Negative ,love
 Vera lvl BGM U1 rocks in Nerkonda Paarvai,Mixed_feelings ,neutral
 Like podunganu solli solli usupethi like vanguravanggala Inga oru like podunga,Negative ,joy
 Gvp bgm la pinnita yaaa,Positive ,love
 last dailog sema mass Vera level  Thala pola varuma,Positive ,love
 Etti midhuchana moochi kooda Vida mudiyadhu,unknown_state ,disgust
 New type of Rajini but our fav old Rajini returns.....vaaa thalaivaaaaa........SEMMA Maranamass .....,Positive ,love
 Padathula perusa edho iruku... Waiting for the release,Positive ,joy
 It's true indha vayasula Ajith Vijay feeldla irrukka mattanunga,Positive ,surprise
 4 days aah srilanka la trending#1,Positive ,surprise
 Ippa trailer parkuravanga oru comment pannunga thala rathangale,Positive ,joy
 THALA THE ONE MAN ARMY OF TAMIL NADU,Positive ,joy
 1000 times ku mela pathavanga,Positive ,love
 othaaaaa maranama daaa yeppaaaaaaa veraaaa level yaaaa #Namma_diwali_kaithii,Negative ,love
" Waiting to see this on screen fdfs but thalaivar padatha enaiku fdfs olunga paakurathuku, but enna aanalum naan paapen",Negative ,love
 Waste viswasam trailer ha kuda beat panala comment kuda varala waste,Mixed_feelings ,anger
 Hindi yavida tamil la super aah irukku pola.,Positive ,joy
 Enada lawyer sanda podran🤣 tamil cinema tamil cinema thaanya.... Nama aluga enaki dha thirundhu vangalo,Positive ,surprise
 OMG awesome teaser ko dekh ke bakar laga lekin Bhai Kya vfx hai awesome,Positive ,love
 Thala unna ippdi patthu evola nall aachu ....,Positive ,joy
 Vera level trailer mass thalaivaaaaaaaaaaaaaaaaaaaaaaaaa It may add in one of the best movies in 2019 list  Thalaivarr mass patitaru,Positive ,love
 U kena tunggu lebih lama lagi untuk tahu saya,not-Tamil ,neutral
 Romba Romba ketta payan sir intha Kalli,Positive ,joy
 THALAIVAR FANS LEFT 58MINS FAST 10M VIEWS,unknown_state ,love
" 9,974825 laye 10 minutes apdiye views nikudhu",Positive ,love
 Positive point-rajini sir Negative point-rajini sir...... kaala is perfect movie superstar.....,Mixed_feelings ,joy
 Thalaiva neenga vera level semma cute,Positive ,love
 Thala is best ever movie yaa irrukkum,Positive ,love
 Ye movie india me sabka record tod degi,Mixed_feelings ,neutral
 Enda trailer ah 35000. Potta pasanga (dislike pannavanunga) kuda parthurukanga.,Negative ,joy
 81k views but 91k likes...ennadhu idhu...fake likes ah🤔🤔🤔🤔,Mixed_feelings ,joy
 sumava massss Iam karthi Fan Karthi Anna,Positive ,love
" 2k19 la theatre la paathey aaganum nencha padam Superdelux,asuran,kaithi rendu paathudan waiting for kaithi",Positive ,joy
 Ellam avan seyal mathri irukum pola,Positive ,surprise
 Indha trailar vida sahoo trailar adhiga views peiruku,Positive ,surprise
 neraya neraya neraya neraya neraya neraya.,Positive ,love
 Shivakarthikeyan fans hit like here,Positive ,love
 #Thala60 ku yarellam wait pandringa like  pannunga,Positive ,joy
 T H A L A,Positive ,love
 Climax vera level Athaan thala vera evanaalayum itha solla mudiyumaa ?,Positive ,love
 VERITHANAM  Dhanush Fan From Sri Lanka,Positive ,love
 Evanachu pondatti kolandha kutinga sentiment kintimentnu vandha apdiye oodi poiru...semma gandla iruken... All the best by thalapathy veriyan,Mixed_feelings ,neutral
 Ellam nalla panitu andha mask matum enda Krish mask veikrenga,Positive ,joy
 Pink- 14m views  Nerkonda  parvai - 15m views,Positive ,love
 100k likes 52k views YouTube  repaired #kaithi vera level,Positive ,love
 dislike pottavan lam poi thookula thongiru..vera vazliyea illa,Negative ,joy
 Style Samrat  Super star   Petta the mass ippa ena panna porom sweet saptaporom vera level Thalaivaa...,Positive ,love
 1 millions views varunu solravanga like panunga....,Mixed_feelings ,joy
 Thala mass Thala thala thala thala thala thala,Mixed_feelings ,love
 Padam Vera level ah irukapogudhu....🤩wishes From Thalapathi Fans,Positive ,love
 STR fans la like button ah thatugada,unknown_state ,love
 I love u d Thala  marana Masss,Positive ,love
" mugavri, kandu konten kandu konten Ajith ah meendum npkla pakalam. sema performance thala",Positive ,joy
 Thala U1 once again sama sama sama,Positive ,love
 THALA POLA VARUMA DAA KOOTHIPATHY VIJAY FANS,Negative ,love
 Am Chitti reloaded version 2.0 samaaaaaaaaa🤳,Positive ,disgust
 0:19 that Name 🤩 Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Mixed_feelings ,neutral
 Endha  p.....Da unlike podurathu ..,Negative ,joy
 Sirapana tharanama sambavanga inumey dha pakka pora,Negative ,fear
 Vere vere vettaikaran thaanda venam @ 1.29 to 1.37,Positive ,surprise
 Vijay fansum rajini fansum onnu sentha petta bb visvasam out,Mixed_feelings ,love
 0:30 Dunkirk music copy adichirukkan GV Prakash,Negative ,disgust
 Promising trailer.... Sirappaana tharamaana sambavam is awaiting.... Vjs^2,Positive ,joy
 Rajni sirrrrrr u r evergreen,Positive ,love
 india no 1 movie ban jaye kon kon chata hai HIT LIKES,Positive ,joy
 Rajani the great ... Hit like if you like thaliavar and get rajinified,Positive ,joy
 Thalaaaaaa always masssss ..  sekaram release pannunga,Positive ,love
 Thala mass     super,Positive ,love
 En da secret open panni vachurkinga teser la ....,Negative ,sadness
 Are BHAI ya movie hindi KAB AYGA,Positive ,surprise
 Idhu ennada irumbu thirai part 2 ba illey idhu hero ...,Positive ,love
 In cinema dictionary la maaaaaassss ku meaning theduna kandipa superstar nu Dan irukuma....,Negative ,joy
 Adchi thuku adchi thuku adchi thuku,Positive ,disgust
 U 1 stands for d bgm,Positive ,love
 Hoi jolly Vera level daa yaru kita mass trailer paa  Vera level,unknown_state ,love
" Pakurathuku chinna payan madiri style ha irukinga,, Thalaivar mass",Positive ,love
 Yuvan Shankar raja yetho bayangarama panniyirukaru pola..,Positive ,love
 Shankar giving suggession to Upendra  Lol,Positive ,love
 Varthaiye varla kola mass dhanush Anna,Positive ,love
 Paakurathuku china paiyan mathiri style'a irukeenga - Woww Megha,Mixed_feelings ,disgust
" Intha matiri padamtile nadikkum na! Amebele irrukanum, Thala valzga ! Ultimate star valzga!",Positive ,joy
 Vera lvl bro!..   Ajith fans hit like!!...,Positive ,love
 Trending vittu evloo kila venaalum pogatum .na daily intha trailer pakuvan comment poduvan.,Positive ,surprise
 Veara level bro asuran good movie,Positive ,love
 Thalivaa eppadi ippadi masss kammika mudiyuthu,Positive ,love
 Diwali race winner..... Oppent aale illa sollo aahiten.......,unknown_state ,neutral
 Thala mazzzz ultimate vera lvl..luvvv uuuuu thala...,Positive ,surprise
 6 hoursku Munnadi announcement pannadhuke 776 k likes reached aairukuna appo one week munnadiye sollirundha,Positive ,joy
" wow ... Rajni sir .. Vijay sethupathi sir.., nawzuddin sir..",Positive ,love
 36k comments in 5hours paaa THALA Vera level,Positive ,love
 Ellam avan setal concept maari iruku...,Negative ,sadness
 Thala yoda look sema mass Vera level nu soldravanga oru like podunga,Positive ,love
 Heroine Kalyani priyadharsanukku oru likea thatti vidunga,Positive ,joy
 Super petta  6 days to go for movie,unknown_state ,joy
 Rajini sir fans mattum like podunga pa,Positive ,love
 Entha padam vera yaru dhanush Vida nalla nadippa,Negative ,joy
 1:56 yaaruko direct aah soona madhri irukke LOL,Positive ,love
 Yarellam andha coca-cola kudukura scene ah pause pani pathinga?,Negative ,disgust
 2:20 hit like of u luv him ..,unknown_state ,joy
 dislike Potta Neenga Ellarum padam paaka thaguthi illadhavanga,Negative ,joy
 Bhai koi hindi me bta Sakta hai Kya movie kis story pe base hai,not-Tamil ,neutral
 Ohh my god...... It's tooo gooood,Positive ,love
 Thalivaaaaaaa summa unga nadippu Alludhu    #AsuranTrailer,Positive ,surprise
 Petta superstar back to  1995 super.,Positive ,joy
 neraya neraya neraya neraya neraya powerful,Positive ,surprise
 1:55 seruppadi to all fans,Positive ,love
 0:13 yara avan engineer aavanumnu sonnathu 🤫,Negative ,fear
 Asalu thamil lo face baga lekunna hero avvochu appa,not-Tamil ,neutral
 July 23 sigapene songa varutha Athukku ippave update vitrukanuga avolo Bayam views likes vaeathunu,Mixed_feelings ,joy
 Soori come back irundha nalla irkum,Mixed_feelings ,joy
 Marana mass thalaiva I love you,Positive ,love
 Paakka thane poringa intha kaali yoda aattatha.... ketta paiyan sir intha kaali,Positive ,surprise
 Padam unmaiyalayae verithanam ma irukuuu waiting for part 2,Negative ,love
 Thalaivaaa waiting  Oct 4th Wat a dialogues​ Total team  Avangaloda best kuduthutanga,Positive ,love
 Ipdi oru Maas record Panna intha trailer yen innum trending la varala...kaduppa irukku...,Mixed_feelings ,neutral
 semaya iruku kabaliku iruntha mass iruntha vera level ah irukum views and likes eppo arasiyal varenu sonnaro Mass kammiaiduchi,Negative ,love
 Padam release avaruthukku munnadi 13 milion views varanum,Positive ,joy
 Ennangada robo ku thoppai thallirukusatyama kevalam da dei🤣,Negative ,disgust
 I Am Thälâ  Fan Support iN VikRaM siR,Positive ,love
 En thalaivan  epovume mass da,Positive ,love
 Padippa mattum yaaralayum eduthuka mudiyaathu ........ Yappaaaaa,Positive ,joy
 Is every movie release to Telugu jai Vijay,unknown_state ,neutral
 Ada pavingala pande va kooda vidalaya,Positive ,joy
" Love scenes la  Vera level thalaivar,",Positive ,love
 Padam peru “Sangatamilan” aana Producers ellam “Reddy’s”  “Strategy”  Usar ayya usar uh 🥁🥁,Mixed_feelings ,neutral
 Rangaraj pandey dummy piece   Thala munnadi,Positive ,surprise
 Kathi padam bgm maathiri last bgm..... illeya???,Negative ,sadness
 PongalRace Viswasam Vs Petta  Winner : Viswasam  DiwaliRace Bigil Vs Kaithi  Winner :  ??????,unknown_state ,neutral
 Thala Thala Thala Thala Thala Thala I love you challam kuttyyyyyyyyyyyyyyyyyyyyyyyyyy,Positive ,love
 Marano massu marano tough tharanu adhukku thalaivandhanda varanu,Positive ,love
" Sankar sir, padam trailer mathiri illama irunthaa sari....",Positive ,surprise
" It seems like mixing of aadukalam,paruthiveran,and pariyeram perumal.",Negative ,joy
 Rajni sar dhmakaa h boss is king 🦆🦆🦆🦆🦆🦆🦆🦆,Positive ,love
 Dec 2017 - VELAIKKARAN... Dec 2018 - KANAA... Dec 2019 - HERO ...,Positive ,surprise
 Niraya Niraya Niraya.... Come on THALA AK..........,Positive ,love
 Ra ra ra ra rajini Tha tha tha thalaiva  Su su su superstar,Positive ,love
 yepavum single star thaaa athu ..enga super star thaaaaa,Positive ,joy
 Viswasam ellam nar nara kizhiya pokuth mass kattreenga thaliver,Negative ,love
 chiyan vikram I and Aprichit movie fans like 🤘🤘,Positive ,love
 Trailer pidikalana poga vendiyadhu dhane yedhukandi dislike ahhhhhh ..... Yarrupa andha karuppu aadunga,Positive ,joy
 I love you Rajini sir fan Ekkada,Mixed_feelings ,love
 en thalaivan endrume super star  🤘🤘,Positive ,love
 ura mass Jai  Vijay sethupathi,Positive ,love
 I support 2.0...no...i support Indian Cinema,Positive ,surprise
 Yuvan Shankar Raja Fans oru attendance podunga....,Positive ,love
 Enaku ennamo dhool padam pola iruku....,Mixed_feelings ,neutral
 Last trailer dance super....I love you Thalaiva...,Positive ,love
 From 0: 48 #U1 bgm start,Positive ,surprise
 Thalaiva veriyans    put a like....,Negative ,love
 Unaku vayase agala ya .....ne vera level,Positive ,love
 Unga Confidence level 69 illa  Thalaiva.,Positive ,love
 Irukku theatrela kaadhu javvu pichikira alavukku DTS irukku,Mixed_feelings ,disgust
 Thala vera vera vera level 🥰🥰🥰🥰🥰,Positive ,love
 Comment padikka vanthavunga mattum  like podunga,Mixed_feelings ,joy
 Expect pannathaa vida semaya iruku  I love serious mode Karthi Anna,Negative ,love
 Vj sethupathi devidiya paya flop da Omala iron Man ka voice kudukra devidiya payala,Negative ,fear
 thalaiva pesaama padathula mattum nadinga thaliva  saakkadai arasiyal namakku venaam,Mixed_feelings ,love
 Ajith amma koothi    Surya da,Negative ,anger
 tralier la Ulla dialogue vera lvl,Positive ,surprise
" Irukku,,,, padathula neraya transformers and terminator kadha irukku",Mixed_feelings ,neutral
 இதோட  நா 50 time mela pathutan 0.42 sema mass,Positive ,love
 Amitabh sir vanthu class version...   Aana namma thala vanthu class padavum mass kattra vidhama pannirukku... Thala rasikan da #thalafanskerala,Positive ,love
